epigram_number,greek_text,url
9.488,"τέρπης εὐφόρμιγγα κρέκων σκιάδεσσιν ἀοιδὰν κάτθαν᾽ † ενοστησας ἐν Λακεδαιμονίοις, οὐκ ἄορι πληγείς, οὐδ᾽ ἐν βέλει, ἀλλ᾽ ἐνὶ σύκῳ χείλεα. φεῦ: προφάσεων οὐκ ἀπορεῖ θάνατος.",https://anthologiagraeca.org/api/texts/5548/
9.489,"γραμματικοῦ θυγάτηρ ἔτεκεν φιλότητι μιγεῖσα παιδίον ἀρσενικόν, θηλυκόν, οὐδέτερον.",https://anthologiagraeca.org/api/texts/5538/
9.490,Παντάρβην φορέουσα πυρὸς μὴ τάρβει ἐρωήν ῥηιδίως Μοίραις καὶ τἀδόκητα πέλει.,https://anthologiagraeca.org/api/texts/5654/
9.491,"Μονόστιχον εἰς τὴν ἑβδομάδα Ζεύς, Ἄρης, Παφίη, Μήνη, Κρόνος, Ἥλιος, Ἑρμῆς.",https://anthologiagraeca.org/api/texts/5557/
9.492,"κεῖτο δ᾽ ὁμοῦ σάκος, ἔγχος, ἄκων, θώρηξ, κόρυς, ἵππος.",https://anthologiagraeca.org/api/texts/5508/
9.493,"ἀσπίς, τόξα, βέλεμνα, κόρυς, ξίφος, ἄλκιμον ἔγχος.",https://anthologiagraeca.org/api/texts/5912/
9.494,"ἰός, τόξα, σάκος, κυνέη, δόρυ, φάσγανα, θώρηξ.",https://anthologiagraeca.org/api/texts/5336/
9.495,"Ἑλλάδος ἐνναετῆρες, ἀμεμφέες ἡγεμονῆες, μηκέτι πιστὰ φέροιτε δολοφρονέουσι γυναιξί. θηλυτέρη μ᾽ ἐδάμασσε, τὸν οὐ κτάνε δήϊος Ἕκτωρ.",https://anthologiagraeca.org/api/texts/5351/
9.496,"ὦ Στοϊκῶν μύθων εἰδήμονες, ὦ πανάριστα δόγματα, ταῖς ἱεραῖς ἐνθέμενοι σελίσιν, τὰν ἀρετὰν ψυχᾶς ἀγαθὸν μόνον ἅδε γὰρ ἀνδρῶν μούνα καὶ βίοτον ῥύσατο καὶ πόλιας. σαρκὸς δ᾽ ἁδυπάθημα, φίλον τέλος ἀνδράσιν ἄλλοις, ἡ μία τῶν Μνήμης ᾔνεσε θυγατέρων:",https://anthologiagraeca.org/api/texts/5678/
9.497,"ἔρωτα παύει λιμός: εἰ δὲ μή, χρόνος ἐὰν δὲ μηδὲ ταῦτα τὴν φλόγα σβέσῃ, θεραπεία σοι τὸ λοιπὸν ἠρτήσθω βρόχος.",https://anthologiagraeca.org/api/texts/5334/
9.498,"μὴ θάπτειν τὸν ἄθαπτον, ἔα κυσὶ κύρμα γενέσθαι: γῆ πάντων μήτηρ μητροφθόρον οὐ δέχετ᾽ ἄνδρα,",https://anthologiagraeca.org/api/texts/5955/
9.499,"σιγαλέως φέρεται πολιὸς χρόνος: ἀλλὰ παρέρπων καὶ φωνὰς κλέπτει φθεγγομένων μερόπων, καὶ μὴ φαινόμενος τοὺς φαινομένους ἀφανίζει, καὶ μὴ φαινομένους εἰς φανερὸν προφέρει. ὦ ζωῆς ἀόριστος ἐν ἀνθρώποισι τελευτή, ἦμαρ ἐπ᾽ ἦμαρ ἀεὶ πρὸς ζόφον ἐρχομένων.",https://anthologiagraeca.org/api/texts/5865/
9.500,"μηκέτι κληρονόμους ὀνομάζετε φέγγος ὁρῶντας: τοὺς δ᾽ ἀποθνῄσκοντας κληρονόμους λέγετε. οἱ νῦν κληρονόμοι νέκυες μέγα κέρδος ἔχουσι, τὴν ἀναχώρησιν τοῦ μογεροῦ βιότου.",https://anthologiagraeca.org/api/texts/5590/
9.501,"τὴν πόλιν οἱ νέκυες πρότερον ζῶσαν κατέλειψαν:;, ἡμεῖς δὲ ζῶντες τὴν πόλιν ἐκφέρομεν.",https://anthologiagraeca.org/api/texts/5829/
9.502,"Κονδίτου μοι δεῖ. τὸ δὲ κονδῖτον πόθεν ἔσχεν τοὔνομα; τῆς φωνῆς ἐστι γὰρ ἀλλότριον τῆς τῶν Ἑλλήνων εἰ Ῥωμαϊκῶς δὲ καλεῖται, αὐτὸς ἂν εἰδείης, Ῥωμαϊκώτατος ὤν. σκεύασον οὖν μοι τοῦτο: τὸ γὰρ κατέχον με νόσημα τοῦ στομάχου χρῄζει τοῦδε, λέγουσι, ποτοῦ.",https://anthologiagraeca.org/api/texts/5276/
9.503,"οὐκ ἀλόγως ἐν διζύφοις δύναμίν τινα θείαν εἶναι ἔφην. χθὲς γοῦν † δίζυφον ἐν χρονίῳ ἠπιάλῳ κάμνοντι τεταρταίῳ περιῆψα, καὶ γέγονεν ταχέως, οἷα κρότων, ὑγιής.",https://anthologiagraeca.org/api/texts/5480/
9.504,Καλλιόπη σοφίην ἡρωίδος εὗρεν ἀοιδῆς: Κλειὼ καλλιχόρου κιθάρης μελιηδέα μολπὴν Εὐτέρπη τραγικοῖο χοροῦ πολυηχέα φωνὴν Μελπομένη θνητοῖσι μελίφρονα βάρβιτον εὗρε: Τερψιχόρη χαρίεσσα πόρεν τεχνήμονας αὐλούς: ὕμνους ἀθανάτων Ἐρατὼ πολυτερπέας εὗρε: τέρψιας ὀρχηθμοῖο Πολύμνια πάνσοφος εὗρεν [ἁρμονίην πάσῃσι Πολύμνια δῶκεν ἀοιδαῖς:] Οὐρανίη πόλον εὗρε καὶ οὐρανίων χορὸν ἄστρων κωμικὸν εὗρε Θάλεια βίον καὶ ἤθεα κεδνά.,https://anthologiagraeca.org/api/texts/5743/
9.505,"οὐκ ἴδε Τερψιχόρην ὁ ζωγράφος, ἀλλ᾽ ὑπὸ τέχνας ψεύδεται ὀφθαλμοὺς δείκελον ἀτρεκίῃ. εἴ ποτε τερψινόοιο, φίλος, φόρμιγγος ἀκούσῃς, τὴν Ἐρατὼ θαύμαζε τόσης εἰδήμονα τέχνης. Εὐτέρπη δονάκεσσι πολυτρήτοισι λιγαίνει, πνεῦμα σοφῆς ὀχετηγὸν ἐπισπείρουσα μελίσσης. κωμικὸν ἀμφιέπω Θάλεια μέλος, ἔργα δὲ φωτῶν οὐχ ὁσίων θυμέλῃσι φιλοκροτάλοισιν ἀθύρω. εἰκόνα σῆς σοφίης ποτιδέρκεο: Καλλιόπης γὰρ εἰκόνα σῇ κραδίῃ λάμβανε τὴν σοφίην. Δαφνοκόμοις Φοίβοιο παρὰ τριπόδεσσι πολεύω Κλειώ, μαντοσύνης Μοῦσα καὶ ἱστορίης. Οὐρανίη ψήφοιο θεορρήτῳ τινὶ μέτρῳ ἀστρῴην ἐδίδαξα παλινδίνητον ἀνάγκην. σκέπτεο χαλκεόφωνον ἐπισπέρχουσαν ἀοιδὴν Μελπομένην, ἐρατῆς ἵστορα εὐεπίης. σιγῶ, φθεγγομένη παλάμης θελξίφρονα παλμόν, νεύματι φωνήεσσαν ἀπαγγέλλουσα σιωπήν.",https://anthologiagraeca.org/api/texts/5756/
9.506,ἐννέα τὰς Μούσας φασίν τινες: ὡς ὀλιγώρως: ἠνίδε καὶ Σαπφὼ Λεσβόθεν ἡ δεκάτη.,https://anthologiagraeca.org/api/texts/5320/
9.507,"Ἡσιόδου τὸ τ᾽ ἄεισμα καὶ ὁ τρόπος: οὐ τὸν ἀοιδῶν ἔσχατον, ἀλλ᾽ ὀκνέω μὴ τὸ μελιχρότατον τῶν ἐπέων ὁ Σολεὺς ἀπεμάξατο. χαίρετε, λεπταὶ ῥήσιες, Ἀρήτου σύμβολον ἀγρυπνίης.",https://anthologiagraeca.org/api/texts/5421/
9.508,"ὅταν θέλῃ τις ἡμέραν ἰδεῖν καλήν, συντυγχάνων σοι γίνεται καλήμερος τοὐναντίον δὲ καί τις εἰ θέλοι παθεῖν, μὴ συντυχών σοι γίνεται κακήμερος.",https://anthologiagraeca.org/api/texts/5258/
9.509,Κωλιάδες δὲ γυναῖκες ἐρετμοῖσι φρύξουσιν.,https://anthologiagraeca.org/api/texts/5710/
9.510,"γῆμε Κριτωνιανός με, Σόλων ἐτέκνωσεν ἐκλήθην Μελτίνη: πλάσθην ἀνδρὸς ἐμοῦ παλάμαις.",https://anthologiagraeca.org/api/texts/5253/
9.511,"Χιονέην τρίχα, Παιήων ἐκέλευέ με χρυσῷ δαιδάλλειν ἀγανοφροσύνῃ, ἐτέλεσσα δὲ χαίρων, οὕνεκεν ἐξ ἐμέθεν τόδε οἱ θυμῆρες ἔκρινεν.",https://anthologiagraeca.org/api/texts/5686/
9.512,"εὐμενέως Πρώτοιο δεδεγμένος ὄργια βίβλου φιλοπόνου γραφίδεσσι δεδειγμένα βένθεα μύθων, κοιράνου Αὐσονίοισι διδάσκαλε, ἵλαος εἴης.",https://anthologiagraeca.org/api/texts/5723/
9.513,"δράμασιν ἐν πολλοῖσι διέπρεπες, ὅσσα Μένανδρος ἔγραφεν, ἢ Μουσέων σὺν μιῇ ἢ Χαρίτων.",https://anthologiagraeca.org/api/texts/5426/
9.514,"ἐς γάμον εὖ ξέσσεν με νεοζεύκτοιο Προκίλλης τὸν νυμφῶν θαλάμοις αἰὲν ἀειδόμενον, εὐξάμενος τάδε Μῆνις ὁ κωμικός: Ὑμέναιε, ἔρχεο καὶ νύμφῃ καὶ γαμέοντι φίλος.'",https://anthologiagraeca.org/api/texts/5366/
9.515,"τρεῖς εἰς1᾽ αἱ Χάριτες: σὺ δὲ δὴ μία ταῖς τρισὶ ταύταις γεννήθης, ἵν᾽ ἔχως1᾽ αἱ Χάριτες Χάριτα.",https://anthologiagraeca.org/api/texts/5728/
9.516,"ἔρδοι τὴν ἔμαθέν τις, ὅπου καὶ ὑπ᾽ Ἄλπιας ἄκρας ληισταὶ λασίαις ἀμφίκομοι κεφαλαῖς, φωρῆς ἁπτόμενοι, φύλακας κύνας ὧδ᾽ ἀλέονται χρίονται νεφροῖς πῖαρ ἔπεστιν ὅσον, ψευδόμενοι ῥινῶν ὀξὺν στίβον. ὦ κακὸν εὑρεῖν ῥηΐτεραι Λιγύων μήτιες ἢ ἀγαθόν.",https://anthologiagraeca.org/api/texts/5442/
9.517,"Ὀρφεὺς θῆρας ἔπειθε, σὺ δ᾽ Ὀρφέα: Φοῖβος ἐνίκα τὸν Φρύγα, σοὶ δ᾽ εἴκει μελπομένῳ, Γλάφυρε, οὔνομα καὶ τέχνης καὶ σώματος. οὔ κεν Ἀθήνη ἔρριψεν λωτοὺς τοῖα μελιζομένη, οἷα σὺ ποικιλοτερπές: ἀφυπνώσαι κεν ἀκούων αὐτὸς Πασιθέης Ὕπνος ἐν ἀγκαλίσιν.",https://anthologiagraeca.org/api/texts/5254/
9.518,"Μακύνου τείχη, Ζεῦ Ὀλύμπιε: πάντα Φιλίππῳ ἀμβατά: χαλκείας κλεῖε πύλας μακάρων. χθὼν μὲν δὴ καὶ πόντος ὑπὸ σκήπτροισι Φιλίππου δέδμηται: λοιπὰ δ᾽ ἁ πρὸς Ὄλυμπον ὁδός.",https://anthologiagraeca.org/api/texts/5371/
9.519,"πίομαι, ὦ Ληναῖε, πολὺ πλέον ἢ πίε Κύκλωψ νηδὺν ἀνδρομέων πλησάμενος κρεάων πίομαι, ὡς ὄφελόν γε καὶ ἔγκαρον ἐχθροῦ ἀράξας βρέγμα Φιλιππείης ἐξέπιον κεφαλῆς: ὅσπερ ἑταιρείοιο παρὰ κρητῆρι φόνοιο γεύσατ᾽, ἐν ἀκρήτῳ φάρμακα χευάμενος.",https://anthologiagraeca.org/api/texts/5801/
9.520,"Ἀλκαίου τάφος οὗτος, ὃν ἔκτανεν ἡ πλατύφυλλος τιμωρὸς μοιχῶν γῆς θυγάτηρ ῥάφανος.",https://anthologiagraeca.org/api/texts/5875/
9.521,"οὐκ ἄρα σοί γε ὄλιζον ἐπὶ κλέος ὤπασε Μοῖρα ἤματι, τῷ πρώτῳ φῶς ἴδες ἀελίου, Σαπφοῖ: σοὶ γὰρ ῥῆσιν ἐνεύσαμεν ἄφθιτον εἶμεν, σὺν δὲ πατὴρ πάντων νεῦσεν ἐρισφάραγος: μέλψῃ δ᾽ ἐν πάντεσσιν ἀοίδιμος ἁμερίοισιν, οὐδὲ κλυτᾶς φάμας ἔσσεαι ἠπεδανά.",https://anthologiagraeca.org/api/texts/5535/
9.522,"Ἰλιάς, ὦ μέγα ἔργον, Ὀδυσσείης τε τὸ σῶφρον γράμμα, τὸ καὶ Τροίῃ θῆκεν ἴσην Ἰθάκην, τόν με γέροντ᾽ αὔξοιτ᾽ ἐς ἀεὶ νέον ἡ γὰρ Ὁμήρου σειρὴν ὑμετέρων ῥεῖται ἀπὸ στομάτων.",https://anthologiagraeca.org/api/texts/5809/
9.523,"Καλλιόπη πολύμυθε μελισσοβότου Ἑλικῶνος, τίκτε μοι ἄλλον Ὅμηρον, ἐπεὶ μόλεν ἄλλος Ἀχιλλεύς.",https://anthologiagraeca.org/api/texts/5757/
9.524,"μέλπωμεν βασιλῆα φιλεύιον,, εἰραφιώτην, ἁβροκόμην, ἀγροῖκον, ἀοίδιμον, ἀγλαόμορφον, Βοιωτόν, βρόμιον, βακχεύτορα, βοτρυοχαίτην, γηθόσυνον, γονόεντα, γιγαντολέτην, γελόωντα, Διογενῆ, δίγονον, διθυραμβογενῆ, Διόνυσον, εὔιον, εὐχαίτην, εὐάμπελον, ἐγρεσίκωμον, ζηλαῖον, ζάχολον, ζηλήμονα, ζηλοδοτῆρα, ἤπιον, ἡδυπότην, ἡδύθροον, ἠπεροπῆα, θυρσοφόρον, Θρήικα, θιασώτην, θυμολέοντα, Ἰνδολέτην, ἱμερτόν, ἰοπλόκον, ἰραφιώτην, κωμαστήν, κεραόν, κισσοστέφανον, κελαδεινόν, Λυδόν, ληναῖον, λαθικηδέα, λυσιμέριμνον, μύστην, μαινόλιον, μεθυδώτην, μυριόμορφον, νυκτέλιον, νόμιον, νεβρώδεα, νεβριδόπεπλον, ξυστοβόλον, ξυνόν, ξενοδώτην, ξανθοκάρηνον, ὀργίλον, ὀβριμόθυμον, ὀρέσκιον, οὐρεσιφοίτην, πουλυπότην, πλαγκτῆρα, πολυστέφανον, πολύκωμον, ῥηξίνοον, ῥαδινόν, ῥικνώδεα, ῥηνοφορῆα, σκιρτητόν, Σάτυρον, Σεμεληγενέτην, Σεμελῆα, τερπνόν, ταυρωπόν, Τυρρηνολέτην, ταχύμηνιν, ὑπνοφόβην, ὑγρόν, ὑμενήιον, ὑλήεντα, φηρομανῆ, φρικτόν, φιλομειδέα, φοιταλιώτην, χρυσόκερων, χαρίεντα, χαλίφρονα, χρυσεομίτρην, ψυχοπλανῆ, ψεύστην, ψοφομηδέα, ψυχοδαϊκτήν, ὥριον, ὠμηστήν, ὠρείτροφον, ὠρεσίδουπον. μέλπωμεν βασιλῆα φιλεύιον, εἰραφιώτην,",https://anthologiagraeca.org/api/texts/5444/
9.525,"ὑμνέωμεν Παιᾶνα μέγαν θεὸν Ἀπόλλωνα, ἄμβροτον, ἀγλαόμορφον, ἀκερσεκόμην, ἁβροχαίτην, βριθύνοον, βασιλῆα, βελεσσιχαρῆ, βιοδώτην, γηθόσυνον, γελόωντα, γιγαντολέτην, γλυκύθυμον, Διογενῆ, Διόπαιδα, δρακοντολέτην, δαφνογηθῆ, εὔλαλον, εὐρυβίην, ἑκατηβόλον, ἐλπιδοδώτην, ζῳογόνον, ζάθεον, Ζηνόφρονα, ζηλοδοτῆρα, ἤπιον, ἡδυεπῆ, ἡδύφρονα, ἠπιόχειρα, θηροφόνον θαλερόν, θελξίφρονα, θελγεσίμυθον, ἰαφέτην, ἱμερτόν, ἰήιον, ἱπποκορυστήν, κοσμοπλόκον, Κλάριον, κρατερόφρονα, καρπογένεθλον, Λητογενῆ, λαρόν, λυρογηθέα, λαμπετόωντα, μυστιπόλον, μάντιν, μεγαλήτορα, μυριόμορφον, νευροχαρῆ, νοερόν, νηπενθέα, νηφαλιῆα, ξυνοχαρῆ, ξυνόν, ξυνόφρονα, ξυνοδοτῆρα, ὄλβιον, ὀλβιοεργόν, Ὀλύμπιον, οὐρεσιφοίτην, πρηΰν, πανδερκῆ, παναπήμονα, πλουτοδοτῆρα, ῥυσίπονον, ῥυσίπονον, ῥηξήνορα, ῥηξικέλευθον, σιγαλόεντα, σοφόν, σελαηγενέτην, σωτῆρα, τερψίχορον, Τιτᾶνα, τελέστορα, τιμήεντα, ὑμναγόρην, ὕπατον, ὑψαύχενα, ὑψήεντα, Φοῖβον, φοιβάζοντα, φιλοστέφανον, φρενογηθῆ, χρησμαγόρην, χρύσεον, χρυσόχροα, χρυσοβέλεμνον, ψαλμοχαρῆ, ψάλτην, ψευσίστυγα, ψυχοδοτῆρα, ὠκύπον, ὠκυεπῆ, ὠκύσκοπον, ὡρεσιδώτην. ὑμνέωμεν Παιᾶνα μέγαν θεὸν Ἀπόλλωνα.",https://anthologiagraeca.org/api/texts/5380/
9.526,"Κλεῖε, θεός, μεγάλοιο πύλας ἀκμῆτας Ὀλύμπου: φρούρει, Ζεῦ, ζαθέαν αἰθέρος ἀκρόπολιν. ἤδη γὰρ καὶ πόντος ὑπέζευκται δορὶ Ῥώμης, καὶ χθών: οὐρανίη δ᾽ οἶμος ἔτ᾽ ἔστ᾽ ἄβατος.",https://anthologiagraeca.org/api/texts/5707/
9.527,"τλῆθι λέων ἄτλητα παθὼν τετληότι θυμῷ οὐδεὶς ἀνθρώπων ἀδικῶν τίσιν οὐκ ἀποτίσει,",https://anthologiagraeca.org/api/texts/5273/
9.528,Χριστιανοὶ γεγαῶτες Ὀλύμπια δώματ᾽ ἔχοντες ἐνθάδε ναιετάουσιν ἀπήμονες: οὐδὲ γὰρ αὐτοὺς χώνη φόλλιν ἄγουσα φερέσβιον ἐν πυρὶ θήσει.,https://anthologiagraeca.org/api/texts/5481/
9.529,ἐς κλινάριον πόρνης ἀπὸ δάφνης λέκτρον ἑνὸς φεύγουσα λέκτρον πολλοῖσιν ἐτύχθην.,https://anthologiagraeca.org/api/texts/5577/
9.530,"οὐκ ἐθέλουσα Τύχη σε προήγαγεν, ἀλλ᾽ ἵνα δείξῃ, ὡς ὅτι καὶ μέχρι σοῦ πάντα ποιεῖν δύναται,",https://anthologiagraeca.org/api/texts/5511/
9.531,"αὔραις ἶσα θέουσιν, ὅθεν λάχον οὔνομα τοῦτο.",https://anthologiagraeca.org/api/texts/5873/
9.532,"εἰπέ μοι, ὦ κολόκυνθε, τίνος χάριν εἰσέτι καὶ νῦν οὐ σικύων ἐφάνη διερὸν γένος, οὐ κολοκύνθων. ὁ κολόκυνθος πρὸς ταῦτα Ζηνὸς ἐπομβρήσαντος ἐπεκλύσθησαν ἄρουραι, ἡμετέρην δ᾽ ἀέκουσαν ἔτι κρύπτουσι γενέθλην.",https://anthologiagraeca.org/api/texts/5495/
9.533,"κοντὸν ἀνὴρ κατέπηξε, δέμας δ᾽ εἰς ἀέρα ῥίψας ἰδνώθη προκάρηνος, ἀνεγρομένοιο δ᾽ ὕπερθεν θηρὸς ὑπερκατέβαινεν ἐϋστρέπτοισι πόδεσσιν οὐδὲ λάβεν λαοὶ δὲ μέγ᾽ ἴαχον ἔκφυγε δ᾽ ἀνήρ.",https://anthologiagraeca.org/api/texts/5322/
9.534,Ἄρτεμις ἱδρώουσα προάγγελός ἐστι κυδοιμοῦ.,https://anthologiagraeca.org/api/texts/5517/
9.535,"κισσῷ μὲν Διόνυσος ἀγάλλεται, αἰγίδι δὲ Ζεύς, οἱ ναέται ξείνοις, ἡ δὲ πόλις ναέταις.",https://anthologiagraeca.org/api/texts/5576/
9.536,ἄβροχον ἐν πελάγεσσι δι᾽ ὕδατος ἔπλεεν ὕδωρ.,https://anthologiagraeca.org/api/texts/5287/
9.537,"τίπτε με θρυλήσαντες ἐμὴν ἀπεπαύσατ᾽ ἀοιδήν; ἱππεὺς ἱππεύειν ἐδάη, καὶ ἀοιδὸς ἀείδειν ἢν δέ τις ἱππεύειν δεδαὼς ἐθέλῃσιν ἀείδειν, ἀμφοτέρων ἥμαρτε, καὶ ἱπποσύνης καὶ ἀοιδῆς:",https://anthologiagraeca.org/api/texts/5372/
9.538,ἔχει τὰ κδ γράμματα Ἁβροχίτων δ᾽ ὁ φύλαξ θηροζυγοκαμψιμέτωπος:,https://anthologiagraeca.org/api/texts/5684/
9.539,ἁβρὸς δ᾽ ἐν προχοαῖς Κύκλωψ φθογγάζετο μύρμηξ.,https://anthologiagraeca.org/api/texts/5860/
9.540,"μὴ ταχὺς Ἡρακλείτου ἐπ᾽ ὀμφαλὸν εἴλεε βίβλον τοὐφεσίου: μάλα τοι δύσβατος ἀτραπιτός. ὄρφνη καὶ σκότος ἐστὶν ἀλάμπετον ἢν δέ σε μύστης εἰσαγάγῃ, φανεροῦ λαμπρότερ᾽ ἠελίου.",https://anthologiagraeca.org/api/texts/5180/
9.541,"Θειογένης Πείσωνι τὰ τεχνήεντα κύπελλα πέμπει: χωροῦμεν δ᾽ οὐρανὸν ἀμφότερα: δοιὰ γὰρ ἐκ σφαίρης τετμήμεθα, καὶ τὸ μὲν ἡμῶν τοὺς νοτίους, τὸ δ᾽ ἔχει τείρεα τἀν Βορέῃ. ἀλλὰ σὺ μηκέτ᾽ Ἄρητον ἐπίβλεπε: δισσὰ γὰρ ἀμφοῖν μέτρα πιὼν ἀθρεῖς πάντα τὰ φαινόμενα.",https://anthologiagraeca.org/api/texts/5641/
9.542,"θάρσει καὶ τέτταρσι διαπλασθέντα προσώποις μῦθον καὶ τούτων γράψαι ἔτι πλέοσιν οὔτε σὲ γὰρ λείψουσι, Φιλωνίδη, οὔτε Βάθυλλον, τὸν μὲν ἀοιδάων, τὸν δὲ χερῶν χάριτες.",https://anthologiagraeca.org/api/texts/5813/
9.543,"Θεσσαλίης εὔιππος ὁ ταυρελάτης χορὸς ἀνδρῶν, χερσὶν ἀτευχήτοις θηρσὶν ὁπλιζόμενος, κεντροτυπεῖς πώλους ζεῦξε σκιρτήματι ταύρων, ἀμφιβαλεῖν σπεύδων πλέγμα μετωπίδιον: ἀκρότατον δ᾽ ἐς γῆν κλίνας ἅμα κεὔροπον ἅμμα θηρὸς τὴν τόσσην ἐξεκύλισε βίην.",https://anthologiagraeca.org/api/texts/5503/
9.544,"Ἰνδὴν βήρυλλόν με Τρύφων ἀνέπεισε Γαλήνην εἶναι, καὶ μαλακαῖς χερσὶν ἀνῆκε κόμας: ἠνίδε καὶ χείλη νοτερὴν λειοῦντα ^ θάλασσαν, καὶ μαστούς, τοῖσιν θέλγω ἀνηνεμίην. ἢν δέ μοι ἡ φθονερὴ νεύσῃ λίθος, ὡς ἐν ἑτοίμῳ ὥρμημαι, γνώσῃ καὶ τάχα νηχομένην.",https://anthologiagraeca.org/api/texts/5208/
9.545,"Καλλιμάχου τὸ τορευτὸν ἔπος τόδε: δὴ γὰρ ἐπ᾽ αὐτῷ ὡνὴρ τοὺς Μουσέων πάντας ἔσεισε κάλους. ἀείδει δ᾽ Ἑκάλης τε φιλοξείνοιο καλιὴν καὶ Θησεῖ Μαραθὼν οὓς ἐπέθηκε πόνους, τοῦ σοὶ καὶ νεαρὸν χειρῶν σθένος εἴη ἀρέσθαι, Μάρκελλε, κλεινοῦ τ᾽ αἶνον ἴσον βιότου.",https://anthologiagraeca.org/api/texts/5627/
9.546,"κἠν πρύμνῃ λαχέτω μέ ποτε στιβάς, αἳ θ᾽ ὑπὲρ αὐτῆς ἠχεῦσαι ψακάδων τύμματι διφθερίδες, καὶ πῦρ ἐκ μυλάκων βεβιημένον, ἥ τ᾽ ἐπὶ τούτων χύτρη, καὶ κενεὸς πομφολύγων θόρυβος, καί κε ῥυπῶντ᾽ ἐσίδοιμι διήκονον ἡ δὲ τράπεζα ἔστω μοι στρωτὴ νηὸς ὕπερθε σανίς: δὸς λάβε, καὶ ψιθύρισμα τὸ ναυτικόν: εἶχε τύχη τις πρῴην τοιαύτη τὸν φιλόκοινον ἐμέ.",https://anthologiagraeca.org/api/texts/5275/
9.547,τὰ εἴκοσι τέσσαρα στοιχεῖα τρηχὺν δ᾽ ὑπερβὰς φραγμὸν ἐξήνθιζε κλώψ.,https://anthologiagraeca.org/api/texts/5643/
9.548,"κοῦρον; ἀποπλανίην ἐπιμάζιον Ἑρμώνακτα, φεῦ, βρέφος ὡς ἀδίκως εἵλετε βουγενέες. ἠγνοίησεν ὁ δειλὸς ἐς ὑμέας οἷα μελίσσας ἐλθών: αἱ δ᾽ ἔχεων ἦτε χερειότεραι:, ἀντὶ δέ οἱ θοίνης ἐνεμάξατε φοίνια κέντρα, ὦ πικραί, γλυκερῆς ἀντίπαλοι χάριτος.",https://anthologiagraeca.org/api/texts/5946/
9.549,"α. κρηναῖαι λιβάδες, τί πεφεύγατε; ποῦ τόσον ὕδωρ; τίς φλὸξ ἀενάους ἔσβεσεν ἠελίου; β. δάκρυσιν Ἀγρικόλαο τετρύμεθα: πᾶν δ᾽ ὅσον ἡμῖν ἦν ποτὸν ἡ κείνου διψὰς ἔχει σποδιή.",https://anthologiagraeca.org/api/texts/5693/
9.550,"κλεινὴν οὐκ ἀπόφημι: σὲ γὰρ προπάροιθεν ἔθηκαν κλῄζεσθαι πτηνοί, Τῆνε, Βορηιάδαι. ἀλλὰ καὶ Ὀρτυγίην εἶχε κλέος, οὔνομα δ᾽ αὐτῆς ἤρχετο Ῥιπαίων ἄχρις Ὑπερβορέων. νῦν δὲ σὺ μὲν ζώεις, ἡ δ᾽ οὐκέτι: τίς κεν ἐώλπει ὄψεσθαι Τήνου Δῆλον ἐρημοτέρην;",https://anthologiagraeca.org/api/texts/5889/
9.551,"Καλχαδὼν δύστηνον ἐρωδιὸν ἐχθρὰ κολάζει: τεῦ χάριν ὁ προδότης ὄρνις ἀεὶ λέγεται, † Φοῖβοσἐρεῖ: τεναγῖτιν ὅτ᾽ εἰς ἅλα κῶλον ἐλαφρὸν στήσας, ψαμμίτην δόρπον [ ἐθημολόγει, δυσμενέες τότ᾽ ἔβησαν ἐπὶ πτόλιν ἀντιπέρηθεν, ὀψὲ διδασκόμενοι πεζοβατεῖν πέλαγος. βάλλετε δὴ κακὸν ὄρνιν, ἐπεὶ βαρὺν ἤρατο μισθὸν ἐκ δηίων, κόχλους καὶ βρύον, ὁ προδότης.",https://anthologiagraeca.org/api/texts/5761/
9.552,"καὶ Μακεδὼν ὁ σίδηρος ἐν ἄορι, καὶ τὰ πρὸς ἀλκὴν τῆς ἀπ᾽ Ἀλεξάνδρου χειρὸς ἐπιστάμενος, Πείσων, σὴν ποθέων ἱκόμην χέρα: τοῦτο δὲ φωνῶ: χαίρων δεξιτερὴν εὗρον ὀφειλομένην.",https://anthologiagraeca.org/api/texts/5550/
9.553,"Λευκάδος ἀντί με Καῖσαρ, ἰδ᾽ Ἀμβρακίης ἐριβώλου, Θυρρείου τε πέλειν, ἀντὶ τ᾽ Ἀνακτορίου, Ἄργεος Ἀμφιλόχου τε, καὶ ὁππόσα ῥαίσατο κύκλῳ ἄστε᾽ ἐπιθρώσκων δουρομανὴς πόλεμος, εἵσατο Νικόπολιν, θείην πόλιν ἀντὶ δὲ νίκης Φοῖβος ἄναξ ταύτην δέχνυται Ἀκτιάδος.",https://anthologiagraeca.org/api/texts/5633/
9.554,"Λάθριος Ἡράκλεια καλῶν ὑπὸ χείλεσιν ἕλκεις κεῖνο: πάλαι κατὰ σοῦ τοῦτ᾽ ἐβόησε πόλις. πῶς ἔτλης αἶσχος ῥέξαι κακόν; ἦ σε βιαίως εἵλκυσέ τις θαλερῶν δραξάμενος πλοκάμων; ἤ σοι τοὔνομα τερπνὸν ἀφ᾽ Ἡρακλῆος ἐχούσῃ, μάχλε, φιλεῖν ἥβην κέκριται ἠιθέων;",https://anthologiagraeca.org/api/texts/5431/
